Academic Level,Degree,Faculty,Module,Module Units,Module Type,Prog Code,Prog Credits,Prog Descr,Prog Year,Year Credits
UGRD,BEng,EBIT,WTW 256,8,Core,12136002,679,Chemical Engineering ENGAGE,03,124
UGRD,BEng,EBIT,WTW 256,8,Core,12136003,655,Electrical Engineering ENGAGE,03,124
UGRD,BEng,EBIT,WTW 256,8,Core,12136004,659,Mechanical Engineering ENGAGE,03,120
UGRD,BEng,EBIT,WTW 256,8,Core,12136005,667,Metallurgical Eng ENGAGE,03,144
UGRD,BEng,EBIT,WTW 256,8,Core,12136006,675,Mining Engineering ENGAGE,03,126
UGRD,BEng,EBIT,WTW 256,8,Core,12136007,688,Civil Engineering ENGAGE,03,128
UGRD,BEng,EBIT,WTW 256,8,Core,12136008,653,Electronic Engineering ENGAGE,03,124
UGRD,BEng,EBIT,WTW 256,8,Core,12136009,670,Computer Engineering ENGAGE,03,132
UGRD,BEng,EBIT,WTW 258,8,Core,12130001,595,Industrial Engineering,02,144
UGRD,BEng,EBIT,WTW 258,8,Core,12130002,599,Chemical Engineering,02,148
UGRD,BEng,EBIT,WTW 258,8,Core,12130003,575,Electrical Engineering,02,149
UGRD,BEng,EBIT,WTW 258,8,Core,12130004,579,Mechanical Engineering,02,144
UGRD,BEng,EBIT,WTW 258,8,Core,12130005,587,Metallurgical Engineering,02,168
UGRD,BEng,EBIT,WTW 258,8,Core,12130006,595,Mining Engineering,02,151
UGRD,BEng,EBIT,WTW 258,8,Core,12130007,608,Civil Engineering,02,152
UGRD,BEng,EBIT,WTW 258,8,Core,12130008,573,Electronic Engineering,02,148
UGRD,BEng,EBIT,WTW 258,8,Core,12130009,590,Computer Engineering,02,156
UGRD,BEng,EBIT,WTW 258,8,Core,12136001,675,Industrial Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WTW 258,8,Core,12136002,679,Chemical Engineering ENGAGE,02,136
UGRD,BEng,EBIT,WTW 258,8,Core,12136003,655,Electrical Engineering ENGAGE,02,121
UGRD,BEng,EBIT,WTW 258,8,Core,12136004,659,Mechanical Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WTW 258,8,Core,12136005,667,Metallurgical Eng ENGAGE,02,120
UGRD,BEng,EBIT,WTW 258,8,Core,12136006,675,Mining Engineering ENGAGE,02,129
UGRD,BEng,EBIT,WTW 258,8,Core,12136007,688,Civil Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WTW 258,8,Core,12136008,653,Electronic Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WTW 258,8,Core,12136009,670,Computer Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WTW 263,8,Core,12130001,595,Industrial Engineering,02,144
UGRD,BEng,EBIT,WTW 263,8,Core,12130002,599,Chemical Engineering,02,148
UGRD,BEng,EBIT,WTW 263,8,Core,12130003,575,Electrical Engineering,02,149
UGRD,BEng,EBIT,WTW 263,8,Core,12130004,579,Mechanical Engineering,02,144
UGRD,BEng,EBIT,WTW 263,8,Core,12130005,587,Metallurgical Engineering,02,168
UGRD,BEng,EBIT,WTW 263,8,Core,12130006,595,Mining Engineering,02,151
UGRD,BEng,EBIT,WTW 263,8,Core,12130007,608,Civil Engineering,02,152
UGRD,BEng,EBIT,WTW 263,8,Core,12130008,573,Electronic Engineering,02,148
UGRD,BEng,EBIT,WTW 263,8,Core,12130009,590,Computer Engineering,02,156
UGRD,BEng,EBIT,WTW 263,8,Core,12136001,675,Industrial Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WTW 263,8,Core,12136002,679,Chemical Engineering ENGAGE,02,136
UGRD,BEng,EBIT,WTW 263,8,Core,12136003,655,Electrical Engineering ENGAGE,02,121
UGRD,BEng,EBIT,WTW 263,8,Core,12136004,659,Mechanical Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WTW 263,8,Core,12136005,667,Metallurgical Eng ENGAGE,02,120
UGRD,BEng,EBIT,WTW 263,8,Core,12136006,675,Mining Engineering ENGAGE,02,129
UGRD,BEng,EBIT,WTW 263,8,Core,12136007,688,Civil Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WTW 263,8,Core,12136008,653,Electronic Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WTW 263,8,Core,12136009,670,Computer Engineering ENGAGE,02,120
UGRD,BEng,EBIT,WWP 121,1,Core,12130001,595,Industrial Engineering,01,145
UGRD,BEng,EBIT,WWP 121,1,Core,12130002,599,Chemical Engineering,01,161
UGRD,BEng,EBIT,WWP 121,1,Core,12130004,579,Mechanical Engineering,01,145
UGRD,BEng,EBIT,WWP 121,1,Core,12130005,587,Metallurgical Engineering,01,145
UGRD,BEng,EBIT,WWP 121,1,Core,12136001,675,Industrial Engineering ENGAGE,01,129
UGRD,BEng,EBIT,WWP 121,1,Core,12136002,679,Chemical Engineering ENGAGE,01,129
UGRD,BEng,EBIT,WWP 121,1,Core,12136004,659,Mechanical Engineering ENGAGE,01,129
UGRD,BEng,EBIT,WWP 121,1,Core,12136005,667,Metallurgical Eng ENGAGE,01,129
UGRD,BEng in Chemical Engineering,EBIT,BES 220,8,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,BES 220,8,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,BSS 310,8,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,BSS 310,8,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CBI 310,16,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,CBI 310,16,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CHM 171,16,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,CHM 171,16,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,CHM 181,16,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,CHM 181,16,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,CHM 215,12,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,CHM 215,12,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,CHM 226,8,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,CHM 226,8,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,CIM 211,12,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,CIM 211,12,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,CIO 320,16,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,CIO 320,16,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CIR 113,8,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,CIR 113,8,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,CIR 123,8,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,CIR 123,8,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,CIR 211,12,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,CIR 211,12,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,CIR 310,8,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,CIR 310,8,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CJJ 310,8,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,CJJ 310,8,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CKN 321,16,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,CKN 321,16,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CLB 321,16,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,CLB 321,16,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CMO 310,16,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,CMO 310,16,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,COP 311,16,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,COP 311,16,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CPA 410,16,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPA 410,16,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPB 410,16,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPB 410,16,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPJ 421,24,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPJ 421,24,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPN 321,16,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,CPN 321,16,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CPR 420,8,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPR 420,8,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPS 410,8,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPS 410,8,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPS 420,8,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPS 420,8,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPY 311,1,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,CPY 311,1,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,CPY 411,1,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CPY 411,1,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CRO 410,16,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CRO 410,16,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSC 411,16,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSC 411,16,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSC 421,16,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSC 421,16,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSS 420,16,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSS 420,16,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSS 421,16,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSS 421,16,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSS 422,16,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSS 422,16,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSS 423,16,Core,12130012,599,Chemical Engineering,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CSS 423,16,Core,12136012,679,BEng in Chem Eng 5-year,FIN,145
UGRD,BEng in Chemical Engineering,EBIT,CTD 223,16,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,CTD 223,16,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,EBN 111,16,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,EBN 122,16,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,EIR 221,16,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,EIR 221,16,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,FSK 116,16,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,FSK 176,16,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,JCP 203,8,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,JCP 203,8,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,JPO 110,8,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,JPO 111,8,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,JPO 112,8,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,JPO 113,8,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,JPO 116,8,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,JPO 120,8,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,JPO 121,8,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,JPO 122,8,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,JPO 125,8,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,JPO 126,8,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,JSU 110,8,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,JSU 110,8,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,JSU 120,8,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,JSU 120,8,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,MGC 110,16,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,MGC 110,16,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,MIA 320,8,Core,12130012,599,Chemical Engineering,03,145
UGRD,BEng in Chemical Engineering,EBIT,MIA 320,8,Core,12136012,679,BEng in Chem Eng 5-year,04,145
UGRD,BEng in Chemical Engineering,EBIT,MPR 213,16,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,MPR 213,16,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,SWK 122,16,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,SWK 122,16,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,UPO 112,0,Fundamental,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,UPO 112,0,Fundamental,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,WTW 158,16,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,WTW 158,16,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,WTW 164,16,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,WTW 164,16,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Chemical Engineering,EBIT,WTW 238,16,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,WTW 238,16,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,WTW 256,8,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,WTW 256,8,Core,12136012,679,BEng in Chem Eng 5-year,03,124
UGRD,BEng in Chemical Engineering,EBIT,WTW 258,8,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,WTW 258,8,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,WTW 263,8,Core,12130012,599,Chemical Engineering,02,148
UGRD,BEng in Chemical Engineering,EBIT,WTW 263,8,Core,12136012,679,BEng in Chem Eng 5-year,02,136
UGRD,BEng in Chemical Engineering,EBIT,WWP 121,1,Core,12130012,599,Chemical Engineering,01,161
UGRD,BEng in Chemical Engineering,EBIT,WWP 121,1,Core,12136012,679,BEng in Chem Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,BES 220,8,Core,12130017,590,Civil Engineering,02,132
UGRD,BEng in Civil Engineering,EBIT,BES 220,8,Core,12136017,670,BEng in Civil Eng 5-year,03,132
UGRD,BEng in Civil Engineering,EBIT,CHM 171,16,Core,12130017,590,Civil Engineering,01,145
UGRD,BEng in Civil Engineering,EBIT,CHM 171,16,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,EBN 111,16,Core,12136017,670,BEng in Civil Eng 5-year,02,120
UGRD,BEng in Civil Engineering,EBIT,EBN 122,16,Core,12130017,590,Civil Engineering,01,145
UGRD,BEng in Civil Engineering,EBIT,FSK 176,16,Core,12130017,590,Civil Engineering,01,145
UGRD,BEng in Civil Engineering,EBIT,FSK 176,16,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,GLY 256,16,Core,12130017,590,Civil Engineering,02,132
UGRD,BEng in Civil Engineering,EBIT,GLY 256,16,Core,12136017,670,BEng in Civil Eng 5-year,03,132
UGRD,BEng in Civil Engineering,EBIT,JCP 203,8,Core,12130017,590,Civil Engineering,02,132
UGRD,BEng in Civil Engineering,EBIT,JCP 203,8,Core,12136017,670,BEng in Civil Eng 5-year,02,120
UGRD,BEng in Civil Engineering,EBIT,JPO 110,8,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,JPO 111,8,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,JPO 112,8,Core,12136017,670,BEng in Civil Eng 5-year,02,120
UGRD,BEng in Civil Engineering,EBIT,JPO 113,8,Core,12136017,670,BEng in Civil Eng 5-year,02,120
UGRD,BEng in Civil Engineering,EBIT,JPO 116,8,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,JPO 120,8,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,JPO 122,8,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,JPO 123,8,Core,12136017,670,BEng in Civil Eng 5-year,02,120
UGRD,BEng in Civil Engineering,EBIT,JPO 125,8,Core,12136017,670,BEng in Civil Eng 5-year,02,120
UGRD,BEng in Civil Engineering,EBIT,JPO 126,8,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,JSU 110,8,Core,12130017,590,Civil Engineering,01,145
UGRD,BEng in Civil Engineering,EBIT,JSU 110,8,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,JSU 120,8,Core,12130017,590,Civil Engineering,01,145
UGRD,BEng in Civil Engineering,EBIT,JSU 120,8,Core,12136017,670,BEng in Civil Eng 5-year,01,129
UGRD,BEng in Civil Engineering,EBIT,MGC 110,16,Core,12130017,590,Civil Engineering,01,145
UGRD,BEng in Civil Engineering,EBIT,MGC 110,16,Core,12136017,670,BEng in Civil Eng 5-year,02,120
UGRD,BEng in Civil Engineering,EBIT,MPR 213,16,Core,12130017,590,Civil Engineering,02,132
UGRD,BEng in Civil Engineering,EBIT,MPR 213,16,Core,12136017,670,BEng in Civil Eng 5-year,03,132
UGRD,BEng in Civil Engineering,EBIT,NMC 113,16,Core,12130017,590,Civil Engineering,01,145
UGRD,BEng in Civil Engineering,EBIT,NMC 123,16,Core,12136017,670,BEng in Civil Eng 5-year,02,120
UGRD,BEng in Civil Engineering,EBIT,SBM 321,16,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SBM 321,16,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SBZ 321,8,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SBZ 321,8,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SBZ 420,16,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SBZ 420,16,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SCA 420,16,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SCA 420,16,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SDO 420,24,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SDO 420,24,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SEV 421,16,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SEV 421,16,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SGM 221,16,Core,12130017,590,Civil Engineering,02,132
UGRD,BEng in Civil Engineering,EBIT,SGM 221,16,Core,12136017,670,BEng in Civil Eng 5-year,03,132
UGRD,BEng in Civil Engineering,EBIT,SGM 311,16,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SGM 311,16,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SGM 323,16,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SGM 323,16,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SHC 220,8,Core,12130017,590,Civil Engineering,02,132
UGRD,BEng in Civil Engineering,EBIT,SHC 220,8,Core,12136017,670,BEng in Civil Eng 5-year,03,132
UGRD,BEng in Civil Engineering,EBIT,SHC 310,16,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SHC 310,16,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SHC 321,16,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SHC 321,16,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SHC 410,16,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SHC 410,16,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SIB 310,8,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SIB 310,8,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SIE 310,8,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SIE 310,8,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SIN 223,16,Core,12130017,590,Civil Engineering,02,132
UGRD,BEng in Civil Engineering,EBIT,SIN 223,16,Core,12136017,670,BEng in Civil Eng 5-year,03,132
UGRD,BEng in Civil Engineering,EBIT,SIN 311,8,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SIN 311,8,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SIN 323,8,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SIN 323,8,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SIN 324,8,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SIN 324,8,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SIN 411,8,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SIN 411,8,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SIN 413,8,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SIN 413,8,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SPY 410,1,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SPY 410,1,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SSC 412,30,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SSC 412,30,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SVC 323,16,Core,12130017,590,Civil Engineering,03,140
UGRD,BEng in Civil Engineering,EBIT,SVC 323,16,Core,12136017,670,BEng in Civil Eng 5-year,04,140
UGRD,BEng in Civil Engineering,EBIT,SVC 412,16,Core,12130017,590,Civil Engineering,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SVC 412,16,Core,12136017,670,BEng in Civil Eng 5-year,FIN,149
UGRD,BEng in Civil Engineering,EBIT,SWK 122,16,Core,12130017,590,Civil Engineering,01,145
UGRD,BEng in Civil Engineering,EBIT,SWK 122,16,Core,12136017,670,BEng in Civil Eng 5-year,02,120
UGRD,BEng in Civil Engineering,EBIT,SWK 210,16,Core,12130017,590,Civil Engineering,02,132
UGRD,BEng in Civil Engineering,EBIT,SWK 210,16,Core,12136017,670,BEng in Civil Eng 5-year,03,132
UGRD,BEng in Civil Engineering,EBIT,SWK 211,16,Core,12130017,590,Civil Engineering,02,132
UGRD,BEng in Civil Engineering,EBIT,SWK 211,16,Core,12136017,670,BEng in Civil Eng 5-year,03,132
