"faculty_code","source_faculty_code","programme_code","programme_name","year_level_raw","year_level_sort","module_code","module_name","module_type","module_units","source_file","last_verified","notes"
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","CMY 117","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","CMY 127","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","GTS 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","LST 110","","Fundamental","6","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","MBY 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","MLB 111","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","PHY 131","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","UPO 102","","Fundamental","0","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","WTW 134","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","01","1","ZEN 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","BCM 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","BOT 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","BOT 261","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","GKD 250","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","GTS 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","GTS 261","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","LEK 210","","Core","14","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","LEK 220","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","PLG 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","PLG 262","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","02","2","PPK 251","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","AGR 361","","Core","14","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","BOT 356","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","GKD 320","","Core","14","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","GKD 350","","Core","14","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","HSC 351","","Core","14","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","PGW 350","","Core","14","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","PLG 363","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","WDE 310","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","WDE 320","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","03","3","ZEN 365","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","AGR 410","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","APS 461","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","BME 410","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","GKD 420","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","HSC 420","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","HSC 490","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","LKM 450","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","OKW 413","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","PGW 400","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133426","BScAgric in App Plant and Soil","FIN","4","WDE 450","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","AIM 111","","Fundamental","4","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","AIM 121","","Fundamental","4","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","BME 120","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","BOT 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","CMY 117","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","CMY 127","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","GTS 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","LST 110","","Fundamental","6","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","MBY 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","MLB 111","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","PHY 131","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","UPO 102","","Fundamental","0","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","WTW 134","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","01","1","ZEN 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","BCM 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","BOT 261","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","GKD 250","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","GTS 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","GTS 261","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","LEK 210","","Core","14","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","LEK 220","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","MBY 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","MBY 261","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","PLG 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","PLG 262","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","02","2","PPK 251","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","03","3","AGR 361","","Core","14","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","03","3","BOT 356","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","03","3","BTC 361","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","03","3","HSC 351","","Core","14","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","03","3","MBY 351","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","03","3","MBY 364","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","03","3","PLG 351","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","03","3","PLG 363","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","FIN","4","BME 410","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","FIN","4","OKW 413","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","FIN","4","PGW 400","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","FIN","4","PLG 462","","Core","35","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","FIN","4","PLG 463","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","FIN","4","PLG 490","","Core","15","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","2133427","BScAgric in Plant Pathology","FIN","4","ZEN 365","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","AIM 102","","Fundamental","6","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","AIM 111","","Fundamental","4","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","AIM 121","","Fundamental","4","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","BME 120","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","BOT 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","CMY 117","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","CMY 127","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","GTS 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","LST 110","","Fundamental","6","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","MBY 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","MLB 111","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","PHY 131","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","UPO 102","","Fundamental","0","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","WTW 134","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","01","1","ZEN 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","BCM 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","BCM 252","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","BCM 261","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","BCM 262","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","BOT 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","BOT 261","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","FST 250","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","FST 260","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","GKD 250","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","GTS 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","GTS 261","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","MBY 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","MBY 261","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","MBY 262","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","PLG 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","SLK 210","","Elective","20","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","SLK 220","","Elective","20","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","VDG 260","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","WDE 253","","Elective","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","ZEN 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3130001","Biological Sciences","02","2","ZEN 261","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","AIM 102","","Fundamental","6","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","AIM 111","","Fundamental","4","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","AIM 121","","Fundamental","4","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","BME 120","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","BOT 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","CMY 117","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","CMY 127","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","GTS 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","LST 110","","Fundamental","6","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","MBY 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","MLB 111","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","PHY 131","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","UPO 102","","Fundamental","0","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","WTW 134","","Core","16","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","01","1","ZEN 161","","Core","8","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","BCM 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","BCM 252","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","BCM 261","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","BCM 262","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","BOT 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","BOT 261","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","CMY 282","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","CMY 283","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","CMY 284","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","CMY 285","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","FLG 211","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","FLG 212","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","FLG 221","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","FLG 222","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","GTS 251","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","GTS 261","","Core","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","MBY 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","MBY 261","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","MBY 262","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","PLG 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","PLG 262","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","ZEN 251","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","02","2","ZEN 261","","Elective","12","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","FIN","3","BCM 356","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"NAS","SCI","3133001","Biochemistry","FIN","3","BCM 357","","Core","18","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
